kind,cutoff,class,support,predicted,true_positive,precision,recall,coverage_all,none_fp_count,none_fp,total_coverage_all,total_correct_positive_recall,total_none_fp
per_class,0.54,supersedes,106,123,97,0.7886178861788617,0.9150943396226415,0.21354166666666666,25,0.09652509652509653,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.54,cancels,72,79,71,0.8987341772151899,0.9861111111111112,0.1371527777777778,6,0.023166023166023165,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.54,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.54,reinstates,69,69,68,0.9855072463768116,0.9855072463768116,0.11979166666666667,1,0.003861003861003861,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.55,supersedes,106,123,97,0.7886178861788617,0.9150943396226415,0.21354166666666666,25,0.09652509652509653,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.55,cancels,72,79,71,0.8987341772151899,0.9861111111111112,0.1371527777777778,6,0.023166023166023165,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.55,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.55,reinstates,69,69,68,0.9855072463768116,0.9855072463768116,0.11979166666666667,1,0.003861003861003861,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.56,supersedes,106,123,97,0.7886178861788617,0.9150943396226415,0.21354166666666666,25,0.09652509652509653,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.56,cancels,72,79,71,0.8987341772151899,0.9861111111111112,0.1371527777777778,6,0.023166023166023165,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.56,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.56,reinstates,69,69,68,0.9855072463768116,0.9855072463768116,0.11979166666666667,1,0.003861003861003861,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.57,supersedes,106,123,97,0.7886178861788617,0.9150943396226415,0.21354166666666666,25,0.09652509652509653,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.57,cancels,72,79,71,0.8987341772151899,0.9861111111111112,0.1371527777777778,6,0.023166023166023165,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.57,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.57,reinstates,69,69,68,0.9855072463768116,0.9855072463768116,0.11979166666666667,1,0.003861003861003861,0.6024305555555556,0.9621451104100947,0.15057915057915058
per_class,0.58,supersedes,106,122,97,0.7950819672131147,0.9150943396226415,0.21180555555555555,24,0.09266409266409266,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.58,cancels,72,79,71,0.8987341772151899,0.9861111111111112,0.1371527777777778,6,0.023166023166023165,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.58,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.58,reinstates,69,69,68,0.9855072463768116,0.9855072463768116,0.11979166666666667,1,0.003861003861003861,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.59,supersedes,106,122,97,0.7950819672131147,0.9150943396226415,0.21180555555555555,24,0.09266409266409266,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.59,cancels,72,79,71,0.8987341772151899,0.9861111111111112,0.1371527777777778,6,0.023166023166023165,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.59,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.59,reinstates,69,69,68,0.9855072463768116,0.9855072463768116,0.11979166666666667,1,0.003861003861003861,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.6,supersedes,106,122,97,0.7950819672131147,0.9150943396226415,0.21180555555555555,24,0.09266409266409266,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.6,cancels,72,79,71,0.8987341772151899,0.9861111111111112,0.1371527777777778,6,0.023166023166023165,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.6,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.6,reinstates,69,69,68,0.9855072463768116,0.9855072463768116,0.11979166666666667,1,0.003861003861003861,0.6006944444444444,0.9621451104100947,0.14671814671814673
per_class,0.61,supersedes,106,121,96,0.7933884297520661,0.9056603773584906,0.21006944444444445,24,0.09266409266409266,0.5972222222222222,0.9589905362776026,0.14285714285714285
per_class,0.61,cancels,72,78,71,0.9102564102564102,0.9861111111111112,0.13541666666666666,5,0.019305019305019305,0.5972222222222222,0.9589905362776026,0.14285714285714285
per_class,0.61,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.5972222222222222,0.9589905362776026,0.14285714285714285
per_class,0.61,reinstates,69,69,68,0.9855072463768116,0.9855072463768116,0.11979166666666667,1,0.003861003861003861,0.5972222222222222,0.9589905362776026,0.14285714285714285
per_class,0.62,supersedes,106,120,95,0.7916666666666666,0.8962264150943396,0.20833333333333334,24,0.09266409266409266,0.5954861111111112,0.9558359621451105,0.14285714285714285
per_class,0.62,cancels,72,78,71,0.9102564102564102,0.9861111111111112,0.13541666666666666,5,0.019305019305019305,0.5954861111111112,0.9558359621451105,0.14285714285714285
per_class,0.62,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.5954861111111112,0.9558359621451105,0.14285714285714285
per_class,0.62,reinstates,69,69,68,0.9855072463768116,0.9855072463768116,0.11979166666666667,1,0.003861003861003861,0.5954861111111112,0.9558359621451105,0.14285714285714285
per_class,0.63,supersedes,106,119,95,0.7983193277310925,0.8962264150943396,0.2065972222222222,24,0.09266409266409266,0.59375,0.9558359621451105,0.14285714285714285
per_class,0.63,cancels,72,78,71,0.9102564102564102,0.9861111111111112,0.13541666666666666,5,0.019305019305019305,0.59375,0.9558359621451105,0.14285714285714285
per_class,0.63,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.59375,0.9558359621451105,0.14285714285714285
per_class,0.63,reinstates,69,69,68,0.9855072463768116,0.9855072463768116,0.11979166666666667,1,0.003861003861003861,0.59375,0.9558359621451105,0.14285714285714285
per_class,0.64,supersedes,106,117,95,0.811965811965812,0.8962264150943396,0.203125,22,0.08494208494208494,0.5885416666666666,0.9526813880126183,0.13513513513513514
per_class,0.64,cancels,72,78,71,0.9102564102564102,0.9861111111111112,0.13541666666666666,5,0.019305019305019305,0.5885416666666666,0.9526813880126183,0.13513513513513514
per_class,0.64,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.5885416666666666,0.9526813880126183,0.13513513513513514
per_class,0.64,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5885416666666666,0.9526813880126183,0.13513513513513514
per_class,0.65,supersedes,106,117,95,0.811965811965812,0.8962264150943396,0.203125,22,0.08494208494208494,0.5868055555555556,0.9495268138801262,0.13513513513513514
per_class,0.65,cancels,72,77,70,0.9090909090909091,0.9722222222222222,0.13368055555555555,5,0.019305019305019305,0.5868055555555556,0.9495268138801262,0.13513513513513514
per_class,0.65,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.5868055555555556,0.9495268138801262,0.13513513513513514
per_class,0.65,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5868055555555556,0.9495268138801262,0.13513513513513514
per_class,0.66,supersedes,106,117,95,0.811965811965812,0.8962264150943396,0.203125,22,0.08494208494208494,0.5850694444444444,0.9495268138801262,0.13513513513513514
per_class,0.66,cancels,72,76,70,0.9210526315789473,0.9722222222222222,0.13194444444444445,5,0.019305019305019305,0.5850694444444444,0.9495268138801262,0.13513513513513514
per_class,0.66,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.5850694444444444,0.9495268138801262,0.13513513513513514
per_class,0.66,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5850694444444444,0.9495268138801262,0.13513513513513514
per_class,0.67,supersedes,106,117,95,0.811965811965812,0.8962264150943396,0.203125,22,0.08494208494208494,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.67,cancels,72,76,70,0.9210526315789473,0.9722222222222222,0.13194444444444445,5,0.019305019305019305,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.67,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.67,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.68,supersedes,106,117,95,0.811965811965812,0.8962264150943396,0.203125,22,0.08494208494208494,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.68,cancels,72,76,70,0.9210526315789473,0.9722222222222222,0.13194444444444445,5,0.019305019305019305,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.68,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.68,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.69,supersedes,106,117,95,0.811965811965812,0.8962264150943396,0.203125,22,0.08494208494208494,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.69,cancels,72,76,70,0.9210526315789473,0.9722222222222222,0.13194444444444445,5,0.019305019305019305,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.69,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.69,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.7,supersedes,106,117,95,0.811965811965812,0.8962264150943396,0.203125,22,0.08494208494208494,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.7,cancels,72,76,70,0.9210526315789473,0.9722222222222222,0.13194444444444445,5,0.019305019305019305,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.7,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.7,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.71,supersedes,106,117,95,0.811965811965812,0.8962264150943396,0.203125,22,0.08494208494208494,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.71,cancels,72,76,70,0.9210526315789473,0.9722222222222222,0.13194444444444445,5,0.019305019305019305,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.71,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.71,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5833333333333334,0.9463722397476341,0.13513513513513514
per_class,0.72,supersedes,106,116,94,0.8103448275862069,0.8867924528301887,0.2013888888888889,22,0.08494208494208494,0.5815972222222222,0.943217665615142,0.13513513513513514
per_class,0.72,cancels,72,76,70,0.9210526315789473,0.9722222222222222,0.13194444444444445,5,0.019305019305019305,0.5815972222222222,0.943217665615142,0.13513513513513514
per_class,0.72,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5815972222222222,0.943217665615142,0.13513513513513514
per_class,0.72,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5815972222222222,0.943217665615142,0.13513513513513514
per_class,0.73,supersedes,106,115,94,0.8173913043478261,0.8867924528301887,0.1996527777777778,21,0.08108108108108109,0.5798611111111112,0.943217665615142,0.13127413127413126
per_class,0.73,cancels,72,76,70,0.9210526315789473,0.9722222222222222,0.13194444444444445,5,0.019305019305019305,0.5798611111111112,0.943217665615142,0.13127413127413126
per_class,0.73,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5798611111111112,0.943217665615142,0.13127413127413126
per_class,0.73,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5798611111111112,0.943217665615142,0.13127413127413126
per_class,0.74,supersedes,106,115,94,0.8173913043478261,0.8867924528301887,0.1996527777777778,21,0.08108108108108109,0.5763888888888888,0.9400630914826499,0.13127413127413126
per_class,0.74,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5763888888888888,0.9400630914826499,0.13127413127413126
per_class,0.74,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5763888888888888,0.9400630914826499,0.13127413127413126
per_class,0.74,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5763888888888888,0.9400630914826499,0.13127413127413126
per_class,0.75,supersedes,106,115,94,0.8173913043478261,0.8867924528301887,0.1996527777777778,21,0.08108108108108109,0.5763888888888888,0.9400630914826499,0.13127413127413126
per_class,0.75,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5763888888888888,0.9400630914826499,0.13127413127413126
per_class,0.75,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5763888888888888,0.9400630914826499,0.13127413127413126
per_class,0.75,reinstates,69,68,67,0.9852941176470589,0.9710144927536232,0.11805555555555555,1,0.003861003861003861,0.5763888888888888,0.9400630914826499,0.13127413127413126
per_class,0.76,supersedes,106,113,93,0.8230088495575221,0.8773584905660378,0.19618055555555555,20,0.07722007722007722,0.5711805555555556,0.9337539432176656,0.1274131274131274
per_class,0.76,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5711805555555556,0.9337539432176656,0.1274131274131274
per_class,0.76,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5711805555555556,0.9337539432176656,0.1274131274131274
per_class,0.76,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5711805555555556,0.9337539432176656,0.1274131274131274
per_class,0.77,supersedes,106,113,93,0.8230088495575221,0.8773584905660378,0.19618055555555555,20,0.07722007722007722,0.5711805555555556,0.9337539432176656,0.1274131274131274
per_class,0.77,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5711805555555556,0.9337539432176656,0.1274131274131274
per_class,0.77,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5711805555555556,0.9337539432176656,0.1274131274131274
per_class,0.77,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5711805555555556,0.9337539432176656,0.1274131274131274
per_class,0.78,supersedes,106,111,93,0.8378378378378378,0.8773584905660378,0.19270833333333334,18,0.0694980694980695,0.5677083333333334,0.9337539432176656,0.11969111969111969
per_class,0.78,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5677083333333334,0.9337539432176656,0.11969111969111969
per_class,0.78,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5677083333333334,0.9337539432176656,0.11969111969111969
per_class,0.78,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5677083333333334,0.9337539432176656,0.11969111969111969
per_class,0.79,supersedes,106,110,92,0.8363636363636363,0.8679245283018868,0.1909722222222222,18,0.0694980694980695,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.79,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.79,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.79,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.8,supersedes,106,110,92,0.8363636363636363,0.8679245283018868,0.1909722222222222,18,0.0694980694980695,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.8,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.8,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.8,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.81,supersedes,106,110,92,0.8363636363636363,0.8679245283018868,0.1909722222222222,18,0.0694980694980695,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.81,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.81,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.81,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5659722222222222,0.9305993690851735,0.11969111969111969
per_class,0.82,supersedes,106,109,91,0.8348623853211009,0.8584905660377359,0.1892361111111111,18,0.0694980694980695,0.5642361111111112,0.9274447949526814,0.11969111969111969
per_class,0.82,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5642361111111112,0.9274447949526814,0.11969111969111969
per_class,0.82,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5642361111111112,0.9274447949526814,0.11969111969111969
per_class,0.82,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5642361111111112,0.9274447949526814,0.11969111969111969
per_class,0.83,supersedes,106,108,91,0.8425925925925926,0.8584905660377359,0.1875,17,0.06563706563706563,0.5625,0.9274447949526814,0.11583011583011583
per_class,0.83,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5625,0.9274447949526814,0.11583011583011583
per_class,0.83,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5625,0.9274447949526814,0.11583011583011583
per_class,0.83,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5625,0.9274447949526814,0.11583011583011583
per_class,0.84,supersedes,106,107,90,0.8411214953271028,0.8490566037735849,0.1857638888888889,17,0.06563706563706563,0.5607638888888888,0.9242902208201893,0.11583011583011583
per_class,0.84,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5607638888888888,0.9242902208201893,0.11583011583011583
per_class,0.84,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5607638888888888,0.9242902208201893,0.11583011583011583
per_class,0.84,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5607638888888888,0.9242902208201893,0.11583011583011583
per_class,0.85,supersedes,106,107,90,0.8411214953271028,0.8490566037735849,0.1857638888888889,17,0.06563706563706563,0.5607638888888888,0.9242902208201893,0.11583011583011583
per_class,0.85,cancels,72,74,69,0.9324324324324325,0.9583333333333334,0.1284722222222222,5,0.019305019305019305,0.5607638888888888,0.9242902208201893,0.11583011583011583
per_class,0.85,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5607638888888888,0.9242902208201893,0.11583011583011583
per_class,0.85,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5607638888888888,0.9242902208201893,0.11583011583011583
per_class,0.86,supersedes,106,107,90,0.8411214953271028,0.8490566037735849,0.1857638888888889,17,0.06563706563706563,0.5590277777777778,0.9211356466876972,0.11583011583011583
per_class,0.86,cancels,72,73,68,0.9315068493150684,0.9444444444444444,0.1267361111111111,5,0.019305019305019305,0.5590277777777778,0.9211356466876972,0.11583011583011583
per_class,0.86,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5590277777777778,0.9211356466876972,0.11583011583011583
per_class,0.86,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5590277777777778,0.9211356466876972,0.11583011583011583
per_class,0.87,supersedes,106,105,89,0.8476190476190476,0.839622641509434,0.18229166666666666,16,0.06177606177606178,0.5555555555555556,0.917981072555205,0.11196911196911197
per_class,0.87,cancels,72,73,68,0.9315068493150684,0.9444444444444444,0.1267361111111111,5,0.019305019305019305,0.5555555555555556,0.917981072555205,0.11196911196911197
per_class,0.87,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5555555555555556,0.917981072555205,0.11196911196911197
per_class,0.87,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5555555555555556,0.917981072555205,0.11196911196911197
per_class,0.88,supersedes,106,104,88,0.8461538461538461,0.8301886792452831,0.18055555555555555,16,0.06177606177606178,0.5538194444444444,0.9148264984227129,0.11196911196911197
per_class,0.88,cancels,72,73,68,0.9315068493150684,0.9444444444444444,0.1267361111111111,5,0.019305019305019305,0.5538194444444444,0.9148264984227129,0.11196911196911197
per_class,0.88,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5538194444444444,0.9148264984227129,0.11196911196911197
per_class,0.88,reinstates,69,67,66,0.9850746268656716,0.9565217391304348,0.11631944444444445,1,0.003861003861003861,0.5538194444444444,0.9148264984227129,0.11196911196911197
per_class,0.89,supersedes,106,103,88,0.8543689320388349,0.8301886792452831,0.17881944444444445,15,0.05791505791505792,0.5486111111111112,0.9085173501577287,0.10810810810810811
per_class,0.89,cancels,72,73,68,0.9315068493150684,0.9444444444444444,0.1267361111111111,5,0.019305019305019305,0.5486111111111112,0.9085173501577287,0.10810810810810811
per_class,0.89,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5486111111111112,0.9085173501577287,0.10810810810810811
per_class,0.89,reinstates,69,65,64,0.9846153846153847,0.927536231884058,0.11284722222222222,1,0.003861003861003861,0.5486111111111112,0.9085173501577287,0.10810810810810811
per_class,0.9,supersedes,106,102,88,0.8627450980392157,0.8301886792452831,0.17708333333333334,14,0.05405405405405406,0.5434027777777778,0.9053627760252366,0.10038610038610038
per_class,0.9,cancels,72,72,67,0.9305555555555556,0.9305555555555556,0.125,5,0.019305019305019305,0.5434027777777778,0.9053627760252366,0.10038610038610038
per_class,0.9,completes,70,74,68,0.918918918918919,0.9714285714285714,0.1284722222222222,6,0.023166023166023165,0.5434027777777778,0.9053627760252366,0.10038610038610038
per_class,0.9,reinstates,69,65,64,0.9846153846153847,0.927536231884058,0.11284722222222222,1,0.003861003861003861,0.5434027777777778,0.9053627760252366,0.10038610038610038
per_class,0.91,supersedes,106,101,87,0.8613861386138614,0.8207547169811321,0.1753472222222222,14,0.05405405405405406,0.5399305555555556,0.9022082018927445,0.09652509652509653
per_class,0.91,cancels,72,72,67,0.9305555555555556,0.9305555555555556,0.125,5,0.019305019305019305,0.5399305555555556,0.9022082018927445,0.09652509652509653
per_class,0.91,completes,70,73,68,0.9315068493150684,0.9714285714285714,0.1267361111111111,5,0.019305019305019305,0.5399305555555556,0.9022082018927445,0.09652509652509653
per_class,0.91,reinstates,69,65,64,0.9846153846153847,0.927536231884058,0.11284722222222222,1,0.003861003861003861,0.5399305555555556,0.9022082018927445,0.09652509652509653
