kind,cutoff,class,support,predicted,true_positive,precision,recall,coverage_all,none_fp_count,none_fp,total_coverage_all,total_correct_positive_recall,total_none_fp
per_class,0.63,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.6197916666666666,0.9495268138801262,0.2084942084942085
per_class,0.63,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6197916666666666,0.9495268138801262,0.2084942084942085
per_class,0.64,supersedes,106,122,92,0.7540983606557377,0.8679245283018868,0.21180555555555555,30,0.11583011583011583,0.6145833333333334,0.9463722397476341,0.20077220077220076
per_class,0.64,cancels,72,83,71,0.8554216867469879,0.9861111111111112,0.1440972222222222,10,0.03861003861003861,0.6145833333333334,0.9463722397476341,0.20077220077220076
per_class,0.64,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.6145833333333334,0.9463722397476341,0.20077220077220076
per_class,0.64,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6145833333333334,0.9463722397476341,0.20077220077220076
per_class,0.65,supersedes,106,122,92,0.7540983606557377,0.8679245283018868,0.21180555555555555,30,0.11583011583011583,0.6145833333333334,0.9463722397476341,0.20077220077220076
per_class,0.65,cancels,72,83,71,0.8554216867469879,0.9861111111111112,0.1440972222222222,10,0.03861003861003861,0.6145833333333334,0.9463722397476341,0.20077220077220076
per_class,0.65,completes,70,76,69,0.9078947368421053,0.9857142857142858,0.13194444444444445,7,0.02702702702702703,0.6145833333333334,0.9463722397476341,0.20077220077220076
per_class,0.65,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6145833333333334,0.9463722397476341,0.20077220077220076
per_class,0.66,supersedes,106,120,92,0.7666666666666667,0.8679245283018868,0.20833333333333334,28,0.10810810810810811,0.6076388888888888,0.943217665615142,0.1891891891891892
per_class,0.66,cancels,72,82,71,0.8658536585365854,0.9861111111111112,0.1423611111111111,9,0.03474903474903475,0.6076388888888888,0.943217665615142,0.1891891891891892
per_class,0.66,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.6076388888888888,0.943217665615142,0.1891891891891892
